CASE#,DATE  OF OCCURRENCE,BLOCK, IUCR, PRIMARY DESCRIPTION, SECONDARY DESCRIPTION, LOCATION DESCRIPTION,ARREST,DOMESTIC,BEAT,WARD,FBI CD,X COORDINATE,Y COORDINATE,LATITUDE,LONGITUDE,LOCATION
JG478120,10/08/2023 04:00:00 PM,034XX S RHODES AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,211,4,07,1180458,1882340,41.832402748,-87.613371678,"(41.832402748, -87.613371678)"
JG469987,10/19/2023 10:00:00 AM,017XX N WOOD ST,0810,THEFT,OVER $500,ALLEY,N,N,1434,32,06,1164079,1911668,41.913242295,-87.672640132,"(41.913242295, -87.672640132)"
JG477760,10/18/2023 08:00:00 PM,008XX N MICHIGAN AVE,0560,ASSAULT,SIMPLE,RESTAURANT,N,N,1833,2,08A,1177330,1906499,41.898767916,-87.624116333,"(41.898767916, -87.624116333)"
JG470628,10/19/2023 07:55:00 PM,057XX N SPAULDING AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,STREET,N,N,1711,39,15,1153346,1937768,41.985082652,-87.711375132,"(41.985082652, -87.711375132)"
JG470043,10/19/2023 03:16:00 AM,017XX N LAWNDALE AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,2535,26,06,1151444,1911270,41.912407848,-87.719069023,"(41.912407848, -87.719069023)"
JG502252,11/10/2023 10:00:00 AM,050XX N CUMBERLAND AVE,0820,THEFT,$500 AND UNDER,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,N,N,1614,41,06,1119317,1932237,41.970514812,-87.83665128,"(41.970514812, -87.83665128)"
JG444467,09/29/2023 11:30:00 PM,075XX S STONY ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,HOSPITAL BUILDING / GROUNDS,N,Y,411,8,08B,1188234,1855158,41.757630995,-87.585708249,"(41.757630995, -87.585708249)"
JG443578,09/29/2023 10:30:00 AM,029XX N ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,1932,32,14,1165151,1919501,41.934713787,-87.668478733,"(41.934713787, -87.668478733)"
JG451757,09/28/2023 03:00:00 PM,066XX S MICHIGAN AVE,0810,THEFT,OVER $500,ALLEY,N,N,322,6,06,1178078,1861115,41.774213822,-87.622747983,"(41.774213822, -87.622747983)"
JG455103,10/07/2023 06:45:00 PM,003XX N MORGAN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),N,N,1214,27,14,1169706,1902756,41.888666413,-87.652227818,"(41.888666413, -87.652227818)"
JG455679,10/07/2023 11:00:00 PM,022XX W LUNT AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,2411,50,07,1159991,1946444,42.008754884,-87.686694419,"(42.008754884, -87.686694419)"
JG457190,10/07/2023 07:00:00 PM,070XX W 63RD ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,RESIDENCE,N,N,812,13,07,1130619,1861929,41.777391944,-87.796708423,"(41.777391944, -87.796708423)"
JG473997,10/19/2023 04:05:00 PM,091XX S HARPER AVE,0810,THEFT,OVER $500,STREET,N,N,413,8,06,1188044,1844627,41.728737429,-87.586739412,"(41.728737429, -87.586739412)"
JG469966,10/19/2023 12:02:00 PM,070XX S WASHTENAW AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,N,N,831,17,05,1159590,1857834,41.765609481,-87.690611679,"(41.765609481, -87.690611679)"
JG470371,10/19/2023 03:00:00 PM,038XX W 81ST PL,0560,ASSAULT,SIMPLE,VEHICLE NON-COMMERCIAL,N,N,834,18,08A,1152277,1850267,41.744991196,-87.717614993,"(41.744991196, -87.717614993)"
JG470015,10/19/2023 09:30:00 AM,090XX S BISHOP ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,N,N,2222,21,07,1168251,1844831,41.729745465,-87.659239596,"(41.729745465, -87.659239596)"
JG487017,10/31/2023 11:00:00 PM,063XX S BISHOP ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,725,16,07,1167753,1862701,41.778793876,-87.660551996,"(41.778793876, -87.660551996)"
JG486181,10/31/2023 04:49:00 PM,042XX W MONROE ST,0560,ASSAULT,SIMPLE,APARTMENT,N,N,1115,28,08A,1148054,1899322,41.87968721,-87.731830814,"(41.87968721, -87.731830814)"
JG456279,10/08/2023 11:19:00 PM,025XX E 76TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,421,7,06,1194419,1855061,41.757215086,-87.563044633,"(41.757215086, -87.563044633)"
JG463205,10/05/2023 12:00:00 PM,049XX N JANSSEN AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,2033,47,07,1165536,1933105,41.972035569,-87.666674954,"(41.972035569, -87.666674954)"
JG455220,10/08/2023 01:08:00 AM,005XX W DIVERSEY PKWY,0820,THEFT,$500 AND UNDER,BAR OR TAVERN,N,N,1934,44,06,1172442,1918884,41.932862434,-87.641702699,"(41.932862434, -87.641702699)"
JG485283,10/31/2023 12:30:00 AM,004XX N WABASH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,1834,42,08B,1176592,1902931,41.888993854,-87.626934833,"(41.888993854, -87.626934833)"
JG495430,10/13/2023 10:00:00 AM,030XX W 21ST PL,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,N,N,1022,24,11,1156517,1889562,41.852737779,-87.70101969,"(41.852737779, -87.70101969)"
JG473609,10/20/2023 04:00:00 PM,003XX W 105TH PL,0460,BATTERY,SIMPLE,RESIDENCE,N,N,512,21,08B,1175879,1834966,41.702507214,-87.631590691,"(41.702507214, -87.631590691)"
JG471962,10/20/2023 08:30:00 PM,014XX W 74TH ST,2022,NARCOTICS,POSSESS - COCAINE,VEHICLE NON-COMMERCIAL,Y,N,734,17,18,1167994,1855674,41.759505704,-87.659870188,"(41.759505704, -87.659870188)"
JG456703,10/09/2023 11:48:00 AM,065XX S WESTERN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,N,Y,832,16,08B,1161496,1861276,41.775015522,-87.683530209,"(41.775015522, -87.683530209)"
JG460635,10/09/2023 06:00:00 PM,046XX S RACINE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,N,N,924,15,14,1169107,1873952,41.809638732,-87.655262788,"(41.809638732, -87.655262788)"
JG458774,10/09/2023 08:00:00 PM,044XX W THOMAS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1111,37,07,1146672,1906961,41.900675948,-87.73671034,"(41.900675948, -87.73671034)"
JG457732,10/09/2023 02:00:00 PM,073XX N RIDGE BLVD,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,2424,49,07,1160659,1948892,42.015458388,-87.684168363,"(42.015458388, -87.684168363)"
JG457419,10/09/2023 08:05:00 PM,055XX S ASHLAND AVE,0560,ASSAULT,SIMPLE,GAS STATION,N,N,713,16,08A,1166617,1867978,41.79329893,-87.66456619,"(41.79329893, -87.66456619)"
JG425372,09/15/2023 02:30:00 PM,015XX W CULLERTON ST,0460,BATTERY,SIMPLE,SIDEWALK,Y,N,1235,25,08B,1166425,1890499,41.855103027,-87.66462748,"(41.855103027, -87.66462748)"
JG456400,10/09/2023 06:13:00 AM,055XX S ASHLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,N,N,713,16,07,1166617,1867978,41.79329893,-87.66456619,"(41.79329893, -87.66456619)"
JG456289,10/09/2023 12:45:00 AM,018XX N RUTHERFORD AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,2513,29,06,1131128,1911492,41.913392053,-87.793700675,"(41.913392053, -87.793700675)"
JG471907,10/20/2023 06:01:00 PM,056XX W GRAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,CONSTRUCTION SITE,N,N,2515,36,05,1138217,1913613,41.919086973,-87.767605347,"(41.919086973, -87.767605347)"
JG471762,10/20/2023 02:15:00 PM,033XX N SOUTHPORT AVE,0810,THEFT,OVER $500,SMALL RETAIL STORE,N,N,1922,44,06,1166374,1922452,41.942785365,-87.663899521,"(41.942785365, -87.663899521)"
JG474772,10/20/2023 03:42:00 PM,016XX W MORSE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,N,N,2431,49,06,1164302,1946138,42.007824765,-87.670841822,"(42.007824765, -87.670841822)"
JG473608,10/20/2023 09:00:00 PM,016XX E 50TH ST,0810,THEFT,OVER $500,STREET,N,N,222,5,06,1188326,1872195,41.804379672,-87.584827582,"(41.804379672, -87.584827582)"
JG472728,10/20/2023 04:30:00 PM,028XX W 59TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,DRUG STORE,N,N,824,15,04A,1158637,1865403,41.786399399,-87.693898477,"(41.786399399, -87.693898477)"
JG488967,10/31/2023 12:00:00 PM,006XX W 129TH PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,N,N,523,9,11,1174554,1818801,41.65817742,-87.63692092,"(41.65817742, -87.63692092)"
JG500097,11/10/2023 09:30:00 PM,069XX S CRANDON AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,331,5,07,1192523,1859416,41.76921192,-87.56985139,"(41.76921192, -87.56985139)"
JG499430,11/10/2023 02:00:00 PM,078XX S SANGAMON ST,0810,THEFT,OVER $500,STREET,N,N,621,17,06,1171334,1852853,41.751692112,-87.647711568,"(41.751692112, -87.647711568)"
JG458695,10/10/2023 07:38:00 AM,084XX S KOLIN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,SCHOOL - PUBLIC GROUNDS,N,N,834,18,26,1148889,1848181,41.739332692,-87.730082896,"(41.739332692, -87.730082896)"
JG458582,10/10/2023 11:45:00 AM,038XX W 81ST PL,0460,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,N,N,834,18,08B,1152277,1850267,41.744991196,-87.717614993,"(41.744991196, -87.717614993)"
JG457567,10/10/2023 12:40:00 AM,046XX N ALBANY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1713,33,14,1154873,1930798,41.965926022,-87.705946687,"(41.965926022, -87.705946687)"
JG459045,10/10/2023 09:30:00 PM,016XX S WOLCOTT AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1234,25,06,1163971,1892006,41.859290468,-87.673592243,"(41.859290468, -87.673592243)"
JG457670,10/10/2023 06:10:00 AM,018XX W 21ST ST,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,N,N,1234,25,03,1164343,1890103,41.854060605,-87.672280529,"(41.854060605, -87.672280529)"
JG501374,11/10/2023 02:30:00 PM,004XX E 64TH ST,0810,THEFT,OVER $500,STREET,N,N,312,20,06,1180114,1862668,41.778429003,-87.615236906,"(41.778429003, -87.615236906)"
JH118530,01/16/2024 06:40:00 PM,050XX S CHAMPLAIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,N,N,223,20,14,1181454,1871542,41.802749244,-87.610050745,"(41.802749244, -87.610050745)"
JH100959,12/31/2023 02:00:00 AM,062XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,ARMED - HANDGUN,APARTMENT,N,N,313,20,03,1179993,1863698,41.781258196,-87.61564898,"(41.781258196, -87.61564898)"
JG474368,10/21/2023 03:45:00 PM,023XX W POLK ST,0560,ASSAULT,SIMPLE,STREET,N,Y,1225,28,08A,1161096,1896383,41.871361515,-87.684023954,"(41.871361515, -87.684023954)"
JG473221,10/21/2023 09:13:00 PM,023XX E 70TH PL,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,N,331,5,04B,1193173,1858670,41.767148983,-87.567493189,"(41.767148983, -87.567493189)"
JG472182,10/21/2023 01:50:00 AM,061XX N SEELEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,Y,Y,2413,40,08B,1161556,1940445,41.992260867,-87.681104494,"(41.992260867, -87.681104494)"
JG466322,10/10/2023 05:18:00 AM,118XX S STATE ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,N,Y,532,9,26,1178385,1826257,41.678552053,-87.62267752,"(41.678552053, -87.62267752)"
JG460837,10/12/2023 12:00:00 AM,039XX N KIMBALL AVE,0810,THEFT,OVER $500,RESIDENCE,N,N,1732,35,06,1153025,1926017,41.952843571,-87.712868743,"(41.952843571, -87.712868743)"
JG459893,10/11/2023 05:57:00 PM,062XX S DR MARTIN LUTHER KING JR DR,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),N,N,311,20,08A,1179993,1863678,41.781203314,-87.615649592,"(41.781203314, -87.615649592)"
JG466445,09/20/2023 12:00:00 PM,018XX S LAWNDALE AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,N,Y,1014,24,04A,1151995,1890659,41.855838254,-87.717588081,"(41.855838254, -87.717588081)"
JG460104,10/11/2023 03:00:00 PM,021XX W MELROSE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1921,32,07,1161556,1921562,41.940445038,-87.681632808,"(41.940445038, -87.681632808)"
JG459231,10/11/2023 10:00:00 AM,015XX S ST LOUIS AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,Y,N,1021,24,15,1153287,1892226,41.86011276,-87.712804207,"(41.86011276, -87.712804207)"
JG459484,10/11/2023 01:25:00 PM,015XX E 75TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,324,8,15,1187762,1855563,41.758753595,-87.587425173,"(41.758753595, -87.587425173)"
JG459708,10/11/2023 03:20:00 PM,021XX E 71ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SMALL RETAIL STORE,N,Y,331,5,08B,1192025,1858344,41.766282386,-87.571711585,"(41.766282386, -87.571711585)"
JG459937,10/11/2023 04:41:00 PM,072XX S PHILLIPS AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,N,N,334,7,05,1193784,1857322,41.763435021,-87.565297784,"(41.763435021, -87.565297784)"
JG472680,10/21/2023 01:00:00 PM,024XX W DIVERSEY AVE,0560,ASSAULT,SIMPLE,APARTMENT,N,Y,1411,35,08A,1159408,1918525,41.932155851,-87.68961126,"(41.932155851, -87.68961126)"
JG472258,10/21/2023 04:13:00 AM,034XX W OHIO ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,N,Y,1121,27,08B,1153523,1903790,41.891840918,-87.711630436,"(41.891840918, -87.711630436)"
JG472276,10/21/2023 04:56:00 AM,032XX W HIRSCH ST,0810,THEFT,OVER $500,STREET,N,N,1422,26,06,1154543,1909127,41.9064658,-87.707741486,"(41.9064658, -87.707741486)"
JG457237,10/09/2023 04:00:00 PM,030XX W TOUHY AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,N,Y,2411,50,26,1154988,1947571,42.011949635,-87.705071438,"(42.011949635, -87.705071438)"
JH100477,12/31/2023 07:00:00 PM,071XX S MICHIGAN AVE,0810,THEFT,OVER $500,APARTMENT,N,N,323,6,06,1178401,1857636,41.764659745,-87.621669459,"(41.764659745, -87.621669459)"
JG491769,11/01/2023 08:00:00 AM,061XX N WINTHROP AVE,0810,THEFT,OVER $500,APARTMENT,N,N,2433,48,06,1167750,1940820,41.993158164,-87.65831019,"(41.993158164, -87.65831019)"
JG460714,10/12/2023 11:53:00 AM,047XX S ADA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,933,20,08B,1168130,1873248,41.807727976,-87.658866528,"(41.807727976, -87.658866528)"
JG460883,10/12/2023 02:38:00 PM,047XX S ADA ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,933,20,08B,1168130,1873248,41.807727976,-87.658866528,"(41.807727976, -87.658866528)"
JG465838,10/12/2023 05:00:00 PM,063XX S BISHOP ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,N,N,725,16,06,1167753,1862701,41.778793876,-87.660551996,"(41.778793876, -87.660551996)"
JG461318,10/12/2023 07:30:00 PM,034XX W CHICAGO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1121,27,07,1153117,1905117,41.895490399,-87.713086271,"(41.895490399, -87.713086271)"
JG528088,12/01/2023 03:00:00 PM,030XX W TOUHY AVE,0610,BURGLARY,FORCIBLE ENTRY,CONSTRUCTION SITE,N,N,2411,50,05,1154988,1947571,42.011949635,-87.705071438,"(42.011949635, -87.705071438)"
JG514789,11/23/2023 07:02:00 AM,027XX W CRYSTAL ST,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),N,N,1423,26,03,1157975,1908211,41.903882844,-87.695159401,"(41.903882844, -87.695159401)"
JG518930,11/23/2023 11:00:00 PM,060XX W MIAMI AVE,0820,THEFT,$500 AND UNDER,STREET,N,N,1611,39,06,1134937,1939950,41.99141711,-87.77903076,"(41.99141711, -87.77903076)"
JG560751,12/31/2023 11:30:00 AM,013XX W CHASE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,N,N,2423,49,26,1165971,1948378,42.013935756,-87.664636853,"(42.013935756, -87.664636853)"
JG514703,11/23/2023 02:26:00 AM,020XX W FARGO AVE,0820,THEFT,$500 AND UNDER,APARTMENT,Y,N,2424,49,06,1161568,1949266,42.016465687,-87.680813065,"(42.016465687, -87.680813065)"
JG515192,11/23/2023 12:40:00 PM,110XX S AVENUE L,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,N,Y,433,10,26,1201875,1832283,41.694524132,-87.536492944,"(41.694524132, -87.536492944)"
JG461848,10/13/2023 05:00:00 AM,048XX W KINZIE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1532,37,07,1144062,1902290,41.887907597,-87.746414499,"(41.887907597, -87.746414499)"
JG500020,11/11/2023 10:15:00 AM,054XX S WENTWORTH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,Y,N,225,20,06,1175887,1869033,41.795991039,-87.630542489,"(41.795991039, -87.630542489)"
JG462273,10/13/2023 04:08:00 PM,044XX W THOMAS ST,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,N,N,1111,37,04B,1146672,1906961,41.900675948,-87.73671034,"(41.900675948, -87.73671034)"
JG470283,10/05/2023 06:00:00 PM,081XX S LA SALLE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,622,6,07,1176690,1851046,41.746614688,-87.628138689,"(41.746614688, -87.628138689)"
JG501118,11/11/2023 11:30:00 AM,068XX S STONY ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,N,Y,332,5,08B,1188038,1860044,41.771043279,-87.586271034,"(41.771043279, -87.586271034)"
JG488568,11/02/2023 05:00:00 AM,051XX S SPAULDING AVE,0810,THEFT,OVER $500,STREET,N,N,822,14,06,1155247,1870367,41.800089835,-87.706195287,"(41.800089835, -87.706195287)"
JG489531,11/02/2023 09:00:00 PM,008XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,N,N,1833,2,06,1177330,1906499,41.898767916,-87.624116333,"(41.898767916, -87.624116333)"
JG489251,11/02/2023 03:00:00 PM,003XX N MORGAN ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,N,N,1214,27,07,1169706,1902756,41.888666413,-87.652227818,"(41.888666413, -87.652227818)"
JG488027,11/02/2023 05:00:00 AM,047XX S ST LAWRENCE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,223,3,07,1181058,1873704,41.808691087,-87.61143644,"(41.808691087, -87.61143644)"
JG470938,10/14/2023 05:00:00 PM,028XX W 40TH PL,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,921,12,07,1158018,1877676,41.820090748,-87.695834307,"(41.820090748, -87.695834307)"
JG463670,10/14/2023 05:30:00 PM,061XX N SEELEY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,2413,40,14,1161556,1940445,41.992260867,-87.681104494,"(41.992260867, -87.681104494)"
JG462945,10/14/2023 05:02:00 AM,019XX W IRVING PARK RD,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,N,N,1912,47,05,1162708,1926575,41.954176867,-87.677257789,"(41.954176867, -87.677257789)"
JG489557,11/02/2023 10:00:00 PM,001XX N ELIZABETH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1224,27,07,1167917,1901280,41.884654941,-87.658840261,"(41.884654941, -87.658840261)"
JG463797,10/14/2023 05:51:00 PM,004XX N WABASH AVE,0890,THEFT,FROM BUILDING,HOTEL / MOTEL,N,N,1834,42,06,1176592,1902931,41.888993854,-87.626934833,"(41.888993854, -87.626934833)"
JG489281,11/02/2023 07:30:00 PM,005XX W 45TH PL,1753,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,N,Y,925,15,02,1173500,1874748,41.811726791,-87.639126449,"(41.811726791, -87.639126449)"
JG507374,11/10/2023 01:23:00 AM,120XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,N,N,523,9,14,1178425,1824994,41.675085284,-87.622569241,"(41.675085284, -87.622569241)"
JG500154,11/11/2023 12:27:00 PM,029XX E 100TH ST,2027,NARCOTICS,POSSESS - CRACK,VEHICLE NON-COMMERCIAL,Y,N,431,10,18,1197207,1839110,41.713375305,-87.553357039,"(41.713375305, -87.553357039)"
JG474295,10/22/2023 08:00:00 PM,037XX W 13TH ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,1011,24,07,1151637,1893785,41.864423402,-87.718820002,"(41.864423402, -87.718820002)"
JG474259,10/22/2023 07:55:00 PM,015XX S HOMAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,1021,24,14,1153953,1892145,41.859877252,-87.71036164,"(41.859877252, -87.71036164)"
JG474900,10/22/2023 12:30:00 PM,008XX E 61ST ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,N,Y,313,20,08B,1182729,1864744,41.784065414,-87.605585857,"(41.784065414, -87.605585857)"
JG499931,11/11/2023 08:30:00 AM,038XX S PRINCETON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,Y,Y,915,3,08B,1174916,1879540,41.824844967,-87.633789553,"(41.824844967, -87.633789553)"
JG474280,10/22/2023 04:30:00 PM,065XX S WESTERN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESTAURANT,N,N,832,16,04A,1161496,1861276,41.775015522,-87.683530209,"(41.775015522, -87.683530209)"
JG474348,10/22/2023 09:00:00 PM,069XX S OGLESBY AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,331,5,07,1192969,1859330,41.768965054,-87.568219399,"(41.768965054, -87.568219399)"
JG505090,11/12/2023 12:00:00 AM,023XX N SEELEY AVE,0820,THEFT,$500 AND UNDER,APARTMENT,N,N,1432,32,06,1162291,1915688,41.924311056,-87.679096176,"(41.924311056, -87.679096176)"
JG501138,11/11/2023 11:45:00 PM,045XX N CENTRAL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,1622,38,07,1138193,1929464,41.962584178,-87.767308975,"(41.962584178, -87.767308975)"
JG500571,11/11/2023 01:30:00 PM,055XX N CUMBERLAND AVE,0810,THEFT,OVER $500,CTA BUS,N,N,1614,41,06,1119316,1935686,41.979979287,-87.836581415,"(41.979979287, -87.836581415)"
JG515554,11/23/2023 10:00:00 PM,030XX N ELBRIDGE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,N,N,1412,35,07,1152508,1920270,41.93708363,-87.714921695,"(41.93708363, -87.714921695)"
JG489505,11/03/2023 07:30:00 AM,016XX N MAJOR AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,N,2531,29,07,1138150,1910230,41.909804843,-87.767933457,"(41.909804843, -87.767933457)"
JG475087,10/23/2023 12:45:00 PM,013XX N MILWAUKEE AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,SMALL RETAIL STORE,N,N,1424,1,10,1164309,1909321,41.906797102,-87.671861659,"(41.906797102, -87.671861659)"
JG475741,10/23/2023 09:00:00 PM,041XX N FRANCISCO AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,N,N,1724,33,26,1156308,1927389,41.956542569,-87.700762983,"(41.956542569, -87.700762983)"
JG476161,10/23/2023 04:30:00 PM,024XX E 75TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,N,Y,334,7,07,1194011,1855712,41.759011495,-87.564518539,"(41.759011495, -87.564518539)"
JG475278,10/23/2023 03:00:00 PM,019XX S TROY ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,N,N,1022,24,04A,1155664,1890345,41.854903613,-87.704129423,"(41.854903613, -87.704129423)"
JG475633,10/23/2023 04:00:00 AM,001XX N OAKLEY BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,N,1223,27,14,1161054,1901054,41.884180033,-87.684048419,"(41.884180033, -87.684048419)"
JG475579,10/23/2023 06:29:00 PM,070XX S EGGLESTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,N,Y,732,6,08A,1174499,1858157,41.76617713,-87.635955794,"(41.76617713, -87.635955794)"
JG475798,10/23/2023 12:00:00 PM,075XX S STONY ISLAND AVE,0460,BATTERY,SIMPLE,STREET,N,N,411,8,08B,1188234,1855158,41.757630995,-87.585708249,"(41.757630995, -87.585708249)"
JG480368,10/23/2023 08:00:00 AM,091XX S OGLESBY AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,N,N,413,7,06,1193428,1844794,41.729065853,-87.567011502,"(41.729065853, -87.567011502)"
JG437870,09/25/2023 12:30:00 AM,028XX W 85TH ST,0650,BURGLARY,HOME INVASION,RESIDENCE,Y,N,835,18,05,1158956,1848275,41.739391077,-87.693196197,"(41.739391077, -87.693196197)"
JG475421,10/23/2023 03:50:00 PM,043XX W 26TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,PARK PROPERTY,Y,Y,1031,22,24,1147866,1886365,41.844135216,-87.73285389,"(41.844135216, -87.73285389)"
JG475681,10/23/2023 08:10:00 PM,033XX W WALNUT ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,Y,N,1123,28,15,1154036,1901427,41.885346397,-87.709809466,"(41.885346397, -87.709809466)"
JG490804,11/03/2023 03:30:00 AM,029XX W WALTON ST,0810,THEFT,OVER $500,STREET,N,N,1211,36,06,1156719,1906073,41.898041532,-87.699831002,"(41.898041532, -87.699831002)"
JH102715,12/31/2023 08:00:00 PM,071XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,N,Y,323,6,14,1178401,1857636,41.764659745,-87.621669459,"(41.764659745, -87.621669459)"
